,Dataset,File,Track_ID,Mean_rotation,nb_neighbors,nb_critical_neighbors,mean_nb_neighbors_per_frame,mean_nb_critical_neighbors_per_frame,mean_contact,is_static
305,stanford,nexus_1.txt,307.0,0.7130016500394285,48,4,24.75,0.65,3.25,False
306,stanford,nexus_1.txt,308.0,5.731769651167797,42,1,22.9,0.35,7.0,False
307,stanford,nexus_1.txt,309.0,8.01360176547114,38,6,22.85,1.35,4.5,False
308,stanford,nexus_1.txt,310.0,23.456793206784248,45,4,26.3,1.85,9.25,False
309,stanford,nexus_1.txt,311.0,30.197967397213347,30,2,16.5,1.6,16.0,False
310,stanford,nexus_1.txt,312.0,8.96698006038903,34,4,17.25,0.95,4.75,False
311,stanford,nexus_1.txt,313.0,18.06012899280292,36,3,17.8,0.9,6.0,False
312,stanford,nexus_1.txt,314.0,4.8133612058330915,43,6,23.55,1.6,5.333333333333333,False
313,stanford,nexus_1.txt,315.0,1.297055439770905,47,3,26.25,1.35,9.0,False
314,stanford,nexus_1.txt,316.0,40.703765363668765,40,0,22.0,0.0,0.0,False
315,stanford,nexus_1.txt,317.0,108.06230723207274,51,0,26.0,0.0,0.0,False
316,stanford,nexus_1.txt,318.0,3.9942957050743786,51,2,23.95,0.45,4.5,False
317,stanford,nexus_1.txt,319.0,2.606579569613489,44,2,21.9,0.35,3.5,False
318,stanford,nexus_1.txt,320.0,14.753204293423856,32,2,17.2,0.45,4.5,False
319,stanford,nexus_1.txt,321.0,9.913505878151195,36,0,17.6,0.0,0.0,False
320,stanford,nexus_1.txt,322.0,14.397729254972385,43,3,23.05,0.7,4.666666666666667,False
321,stanford,nexus_1.txt,323.0,18.390364864594808,48,4,26.3,1.6,8.0,False
322,stanford,nexus_1.txt,324.0,2.044615690108755,38,0,22.85,0.0,0.0,False
323,stanford,nexus_1.txt,325.0,8.114557713142178,45,0,26.3,0.0,0.0,False
324,stanford,nexus_1.txt,326.0,10.21480816990981,45,0,23.65,0.0,0.0,False
325,stanford,nexus_1.txt,327.0,4.748906448139944,45,4,23.6,1.95,9.75,False
326,stanford,nexus_1.txt,328.0,5.50757660030222,45,4,23.6,1.95,9.75,False
327,stanford,nexus_1.txt,329.0,88.89218125270841,43,4,23.55,0.75,3.75,False
328,stanford,nexus_1.txt,330.0,22.701729454417677,47,5,26.25,2.05,8.2,False
329,stanford,nexus_1.txt,331.0,4.081724283352385,44,4,23.45,0.75,3.75,False
330,stanford,nexus_1.txt,332.0,9.776283036269364,38,1,20.7,0.1,2.0,False
331,stanford,nexus_1.txt,333.0,58.21778908578601,22,1,11.0,1.0,20.0,False
332,stanford,nexus_1.txt,334.0,18.561457148983585,29,1,16.8,1.0,20.0,False
333,stanford,nexus_1.txt,335.0,28.23826533783347,31,3,17.3,1.25,8.333333333333334,False
334,stanford,nexus_1.txt,336.0,7.600452609668082,35,4,18.1,1.4,7.0,False
335,stanford,nexus_1.txt,337.0,3.3237929299853315,42,5,23.95,2.75,11.0,False
336,stanford,nexus_1.txt,338.0,35.77972812002564,43,3,26.1,1.5,10.0,False
337,stanford,nexus_1.txt,339.0,21.803515362073213,40,3,23.3,1.3,8.666666666666666,False
338,stanford,nexus_1.txt,340.0,5.395610008234169,34,8,20.2,2.75,6.875,False
339,stanford,nexus_1.txt,341.0,4.702639525583498,48,2,25.4,0.9,9.0,False
340,stanford,nexus_1.txt,342.0,0.7944910193504682,43,8,23.2,2.4,6.0,False
341,stanford,nexus_1.txt,343.0,7.357940432251758,26,2,16.25,1.45,14.5,False
342,stanford,nexus_1.txt,344.0,11.343598304641047,20,0,11.2,0.0,0.0,False
343,stanford,nexus_1.txt,345.0,19.15787807465829,20,0,12.5,0.0,0.0,False
344,stanford,nexus_1.txt,346.0,3.9773029133866675,23,1,14.15,0.35,7.0,False
345,stanford,nexus_1.txt,347.0,9.295936350162465,25,5,14.25,1.6,6.4,False
346,stanford,nexus_1.txt,348.0,3.0153020438670977,22,0,11.5,0.0,0.0,False
347,stanford,nexus_1.txt,349.0,2.351289026940484,24,0,13.85,0.0,0.0,False
348,stanford,nexus_1.txt,350.0,19.27035637171732,26,1,14.3,0.35,7.0,False
349,stanford,nexus_1.txt,351.0,5.513565238269759,26,1,13.75,0.1,2.0,False
350,stanford,nexus_1.txt,352.0,45.87318288101727,30,6,16.35,2.9,9.666666666666666,False
351,stanford,nexus_1.txt,353.0,20.804453167149877,23,5,14.0,2.4,9.6,False
352,stanford,nexus_1.txt,354.0,55.00620879444936,20,4,10.95,2.0,10.0,False
353,stanford,nexus_1.txt,355.0,13.04076766392586,26,3,13.65,0.75,5.0,False
354,stanford,nexus_1.txt,356.0,45.35015413539255,28,1,14.2,0.25,5.0,False
355,stanford,nexus_1.txt,357.0,15.106500142046452,27,0,14.05,0.0,0.0,False
356,stanford,nexus_1.txt,358.0,0.11049652366274294,20,1,11.35,0.8,16.0,False
357,stanford,nexus_1.txt,359.0,144.1513473387942,25,2,13.85,1.65,16.5,False
358,stanford,nexus_1.txt,360.0,0.0,26,1,14.4,0.3,6.0,True
359,stanford,nexus_1.txt,361.0,19.368379192508726,27,2,15.45,1.0,10.0,False
360,stanford,nexus_1.txt,362.0,0.0,26,4,16.25,2.0,10.0,True
361,stanford,nexus_1.txt,363.0,0.0,20,1,11.2,0.3,6.0,True
362,stanford,nexus_1.txt,364.0,0.0,20,1,12.5,0.25,5.0,True
363,stanford,nexus_1.txt,365.0,22.928227873869954,23,4,14.15,1.6,8.0,False
364,stanford,nexus_1.txt,366.0,41.783546901962346,25,0,13.85,0.0,0.0,False
365,stanford,nexus_1.txt,367.0,37.63781092450376,29,5,16.15,1.5,6.0,False
366,stanford,nexus_1.txt,368.0,8.94220480736755,25,0,14.75,0.0,0.0,False
367,stanford,nexus_1.txt,369.0,7.937641434293226,20,0,10.65,0.0,0.0,False
368,stanford,nexus_1.txt,370.0,18.48349161805881,26,0,13.4,0.0,0.0,False
369,stanford,nexus_1.txt,371.0,87.13734440405165,26,1,14.45,0.9,18.0,False
370,stanford,nexus_1.txt,372.0,4.856943923959662,28,7,15.0,2.55,7.285714285714286,False
371,stanford,nexus_1.txt,373.0,90.83714248319893,27,2,14.8,0.85,8.5,False
372,stanford,nexus_1.txt,374.0,23.962163217277176,27,0,14.8,0.0,0.0,False
373,stanford,nexus_1.txt,375.0,0.8385703641264265,26,6,14.4,2.45,8.166666666666666,False
374,stanford,nexus_1.txt,376.0,4.459956793151057,24,5,13.65,2.6,10.4,False
375,stanford,nexus_1.txt,377.0,0.4942544168441948,25,9,14.55,3.3,7.333333333333333,False
376,stanford,nexus_1.txt,378.0,0.4292881738445172,27,7,14.95,3.2,9.142857142857142,False
377,stanford,nexus_1.txt,379.0,4.201187167805032,27,0,15.25,0.0,0.0,False
378,stanford,nexus_1.txt,380.0,0.0,29,2,16.35,0.4,4.0,False
379,stanford,nexus_1.txt,381.0,3.089281979669349,24,1,11.75,0.25,5.0,False
380,stanford,nexus_1.txt,382.0,16.58346671887554,22,0,12.2,0.0,0.0,False
381,stanford,nexus_1.txt,383.0,12.538968404434286,25,2,14.0,0.75,7.5,False
382,stanford,nexus_1.txt,384.0,26.48964344456367,26,1,14.25,0.05,1.0,False
383,stanford,nexus_1.txt,385.0,35.07155235811847,26,3,13.5,1.6,10.666666666666666,False
384,stanford,nexus_1.txt,386.0,2.7905187208637754,27,6,14.9,2.1,7.0,False
385,stanford,nexus_1.txt,387.0,20.460600594280283,26,3,14.6,0.75,5.0,False
386,stanford,nexus_1.txt,388.0,23.06613622340168,25,2,13.85,1.35,13.5,False
387,stanford,nexus_1.txt,389.0,27.42521645485232,26,1,14.4,0.3,6.0,False
388,stanford,nexus_1.txt,390.0,0.0,24,0,13.65,0.0,0.0,True
389,stanford,nexus_1.txt,391.0,15.226661323470822,42,3,23.95,1.05,7.0,False
390,stanford,nexus_1.txt,392.0,39.32665614052247,43,3,26.1,0.3,2.0,False
391,stanford,nexus_1.txt,393.0,2.139238614484628,40,4,23.3,1.0,5.0,False
392,stanford,nexus_1.txt,394.0,3.753070319320633,34,0,20.2,0.0,0.0,False
393,stanford,nexus_1.txt,395.0,5.9474932674625585,38,10,22.85,3.5,7.0,False
394,stanford,nexus_1.txt,396.0,6.389903492895412,45,5,26.3,0.9,3.6,False
395,stanford,nexus_1.txt,397.0,4.707799553759623,45,2,23.65,1.0,10.0,False
396,stanford,nexus_1.txt,398.0,5.825047747244459,40,0,21.4,0.0,0.0,False
397,stanford,nexus_1.txt,399.0,67.31444837594965,29,4,16.8,1.5,7.5,False
398,stanford,nexus_1.txt,400.0,2.8247699626495457,31,2,17.3,0.75,7.5,False
399,stanford,nexus_1.txt,401.0,3.6996266054507667,35,0,18.1,0.0,0.0,False
400,stanford,nexus_1.txt,402.0,2.1945185707903057,42,2,23.95,0.9,9.0,False
401,stanford,nexus_1.txt,403.0,0.14649389731843349,43,0,26.1,0.0,0.0,False
402,stanford,nexus_1.txt,404.0,0.0,40,0,23.3,0.0,0.0,True
403,stanford,nexus_1.txt,405.0,109.73288210347074,34,2,20.2,0.75,7.5,False
404,stanford,nexus_1.txt,406.0,3.736555640874823,23,1,13.35,0.4,8.0,False
405,stanford,nexus_1.txt,407.0,1.804953339224021,45,3,25.55,1.75,11.666666666666666,False
406,stanford,nexus_1.txt,408.0,50.49165901822967,41,7,23.25,2.75,7.857142857142857,False
407,stanford,nexus_1.txt,409.0,17.132333171421312,31,9,18.4,3.5,7.777777777777778,False
408,stanford,nexus_1.txt,410.0,2.1586025602652543,47,4,24.55,2.0,10.0,False
409,stanford,nexus_1.txt,411.0,81.71480509685064,40,7,22.75,3.05,8.714285714285714,False
410,stanford,nexus_1.txt,412.0,28.547931915198046,26,6,15.55,2.6,8.666666666666666,False
411,stanford,nexus_1.txt,413.0,9.579464692282505,49,3,25.0,1.9,12.666666666666666,False
412,stanford,nexus_1.txt,414.0,55.827756529745905,42,8,23.0,3.25,8.125,False
413,stanford,nexus_1.txt,415.0,28.673516266823405,29,7,16.7,2.8,8.0,False
414,stanford,nexus_1.txt,416.0,5.308526234681368,45,4,26.3,1.8,9.0,False
415,stanford,nexus_1.txt,417.0,36.28178800515659,45,3,23.65,0.35,2.3333333333333335,False
416,stanford,nexus_1.txt,418.0,5.848583141189761,40,3,21.4,0.8,5.333333333333333,False
417,stanford,nexus_1.txt,419.0,31.901847956583158,18,3,10.7,1.15,7.666666666666667,False
418,stanford,nexus_1.txt,420.0,9.161287079315755,51,1,24.25,0.7,14.0,False
419,stanford,nexus_1.txt,421.0,11.694217078592638,43,6,22.35,0.85,2.8333333333333335,False
420,stanford,nexus_1.txt,422.0,7.749099813993273,23,3,14.15,0.95,6.333333333333333,False
421,stanford,nexus_1.txt,423.0,46.924311787725436,38,5,22.85,1.7,6.8,False
422,stanford,nexus_1.txt,424.0,2.879107712333403,45,7,26.3,2.05,5.857142857142857,False
423,stanford,nexus_1.txt,425.0,1.7777612776872782,45,5,23.65,2.05,8.2,False
424,stanford,nexus_1.txt,426.0,2.383727033243437,40,5,21.4,1.5,6.0,False
425,stanford,nexus_1.txt,427.0,4.07226882509823,18,1,10.7,0.95,19.0,False
426,stanford,nexus_1.txt,428.0,172.94798950853937,32,0,17.55,0.0,0.0,False
427,stanford,nexus_1.txt,429.0,1.787109290275542,39,4,22.4,1.6,8.0,False
428,stanford,nexus_1.txt,430.0,1.2993953187870952,51,8,26.15,2.15,5.375,False
429,stanford,nexus_1.txt,431.0,1.2254933909348384,51,6,23.8,2.15,7.166666666666667,False
430,stanford,nexus_1.txt,432.0,1.3350474683199995,43,5,21.65,1.7,6.8,False
431,stanford,nexus_1.txt,433.0,5.45965563360177,21,2,11.6,1.0,10.0,False
432,stanford,nexus_1.txt,434.0,17.48859817517284,45,2,23.6,0.85,8.5,False
433,stanford,nexus_1.txt,435.0,26.972239447461934,39,2,20.9,0.25,2.5,False
434,stanford,nexus_1.txt,436.0,79.65993891047407,18,0,10.8,0.0,0.0,False
435,stanford,nexus_1.txt,437.0,23.864749261916252,41,4,23.25,2.05,10.25,False
436,stanford,nexus_1.txt,438.0,12.165522059825589,31,7,18.4,2.55,7.285714285714286,False
437,stanford,nexus_1.txt,439.0,7.472869708743213,15,1,8.55,1.0,20.0,False
438,stanford,nexus_1.txt,440.0,13.089014502546448,15,1,10.2,1.0,20.0,False
439,stanford,nexus_1.txt,441.0,36.681831825360604,17,1,10.2,1.0,20.0,False
440,stanford,nexus_1.txt,442.0,6.17402260250792,15,1,8.55,1.0,20.0,False
441,stanford,nexus_1.txt,443.0,10.534531302118129,15,1,10.2,1.0,20.0,False
442,stanford,nexus_1.txt,444.0,32.28350311012329,17,1,10.2,1.0,20.0,False
443,stanford,nexus_1.txt,445.0,79.86978407053712,42,6,22.6,2.75,9.166666666666666,False
444,stanford,nexus_1.txt,446.0,9.294450604276168,24,4,14.9,2.15,10.75,False
445,stanford,nexus_1.txt,447.0,0.0,18,2,18.35,1.45,14.5,True
446,stanford,nexus_1.txt,448.0,141.567185488545,19,2,19.0,1.35,13.5,False
447,stanford,nexus_1.txt,449.0,0.0,18,0,10.9,0.0,0.0,True
448,stanford,nexus_1.txt,450.0,0.0,15,0,9.4,0.0,0.0,True
449,stanford,nexus_1.txt,451.0,38.86398110330583,18,0,18.35,0.0,0.0,False
450,stanford,nexus_1.txt,452.0,113.88024183188034,19,0,19.0,0.0,0.0,False
451,stanford,nexus_1.txt,453.0,15.557374230053693,18,5,18.35,5.0,20.0,False
452,stanford,nexus_1.txt,454.0,15.886765015720643,19,6,19.0,5.55,18.5,False
453,stanford,nexus_1.txt,455.0,15.882113057756467,18,5,18.35,5.0,20.0,False
454,stanford,nexus_1.txt,456.0,3.2057298748288963,19,6,19.0,5.8,19.333333333333332,False
455,stanford,nexus_1.txt,457.0,0.0,31,0,17.0,0.0,0.0,True
456,stanford,nexus_1.txt,458.0,0.0,32,1,17.55,0.3,6.0,True
457,stanford,nexus_1.txt,459.0,4.008096282034209,16,1,9.0,0.15,3.0,False
458,stanford,nexus_1.txt,460.0,63.16563402024935,25,2,14.35,1.0,10.0,False
459,stanford,nexus_1.txt,461.0,36.48602228925312,32,1,16.95,0.2,4.0,False
460,stanford,nexus_1.txt,462.0,71.8886198320574,33,0,17.65,0.0,0.0,False
461,stanford,nexus_1.txt,463.0,0.7326122015974567,18,0,18.35,0.0,0.0,False
462,stanford,nexus_1.txt,464.0,0.7407897354521645,19,0,19.0,0.0,0.0,False
463,stanford,nexus_1.txt,465.0,45.23246503309318,26,2,14.7,0.3,3.0,False
464,stanford,nexus_1.txt,466.0,85.11085610789684,32,1,16.95,0.15,3.0,False
465,stanford,nexus_1.txt,467.0,109.37178332092104,32,0,17.65,0.0,0.0,False
466,stanford,nexus_1.txt,468.0,17.58870394403403,25,3,14.7,1.7,11.333333333333334,False
467,stanford,nexus_1.txt,469.0,43.413526432189,25,7,14.1,2.8,8.0,False
468,stanford,nexus_1.txt,470.0,0.0,19,6,11.15,2.25,7.5,False
469,stanford,nexus_1.txt,471.0,2.772650945995022,17,6,9.4,2.4,8.0,False
470,stanford,nexus_1.txt,472.0,4.789062268635311,26,5,15.3,2.25,9.0,False
471,stanford,nexus_1.txt,473.0,9.993710273189171,28,6,14.85,2.3,7.666666666666667,False
472,stanford,nexus_1.txt,474.0,35.62718393329531,25,7,13.65,2.9,8.285714285714286,False
473,stanford,nexus_1.txt,475.0,10.279256756467129,19,6,9.65,2.5,8.333333333333334,False
474,stanford,nexus_1.txt,476.0,4.2925114702954295,20,5,10.65,2.35,9.4,False
475,stanford,nexus_1.txt,477.0,13.402835632344596,30,4,16.7,1.35,6.75,False
476,stanford,nexus_1.txt,478.0,12.568191908023646,25,3,13.4,1.0,6.666666666666667,False
477,stanford,nexus_1.txt,479.0,31.647380451705143,27,5,14.45,2.4,9.6,False
478,stanford,nexus_1.txt,480.0,12.957284778086278,24,6,13.45,2.65,8.833333333333334,False
479,stanford,nexus_1.txt,481.0,17.572785469206035,20,6,8.95,2.4,8.0,False
480,stanford,nexus_1.txt,482.0,4.658487025886694,25,5,12.0,2.5,10.0,False
481,stanford,nexus_1.txt,483.0,4.384363854253761,22,1,10.95,0.05,1.0,False
482,stanford,nexus_1.txt,484.0,1.7306236258395367,23,3,11.85,0.9,6.0,False
483,stanford,nexus_1.txt,485.0,6.154809639856315,27,2,14.9,0.85,8.5,False
484,stanford,nexus_1.txt,486.0,1.013649681572285,26,4,13.85,1.45,7.25,False
485,stanford,nexus_1.txt,487.0,14.639811290241507,19,1,10.4,0.1,2.0,False
486,stanford,nexus_1.txt,488.0,9.483369702369988,18,0,9.9,0.0,0.0,False
487,stanford,nexus_1.txt,489.0,0.0,26,2,16.0,0.95,9.5,True
488,stanford,nexus_1.txt,490.0,111.66639391032328,32,0,17.2,0.0,0.0,False
489,stanford,nexus_1.txt,491.0,1.0882970304723192,36,3,17.6,0.35,2.3333333333333335,False
490,stanford,nexus_1.txt,492.0,31.132045195213163,15,0,8.7,0.0,0.0,False
491,stanford,nexus_1.txt,493.0,14.553273152941086,17,0,9.75,0.0,0.0,False
492,stanford,nexus_1.txt,494.0,7.398818595180136,19,0,10.35,0.0,0.0,False
493,stanford,nexus_1.txt,495.0,16.96943531661835,16,0,8.25,0.0,0.0,False
494,stanford,nexus_1.txt,496.0,15.883777826495747,16,0,9.6,0.0,0.0,False
495,stanford,nexus_1.txt,497.0,0.0,12,0,8.7,0.0,0.0,True
496,stanford,nexus_1.txt,498.0,54.15099649466837,15,0,8.4,0.0,0.0,False
497,stanford,nexus_1.txt,499.0,14.512483263217769,17,0,10.8,0.0,0.0,False
498,stanford,nexus_1.txt,500.0,19.3901007318605,14,0,9.15,0.0,0.0,False
499,stanford,nexus_1.txt,501.0,3.2299673403241473,14,4,8.7,0.95,4.75,False
500,stanford,nexus_1.txt,502.0,8.458890556155515,14,7,9.0,2.75,7.857142857142857,False
501,stanford,nexus_1.txt,503.0,16.59858408441062,15,6,9.8,3.4,11.333333333333334,False
502,stanford,nexus_1.txt,504.0,3.2758119295169132,18,2,18.35,0.5,5.0,False
503,stanford,nexus_1.txt,505.0,5.118860109611219,19,2,19.0,0.6,6.0,False
504,stanford,nexus_1.txt,506.0,8.222756896686192,12,0,11.7,0.0,0.0,False
505,stanford,nexus_1.txt,507.0,9.895687352541193,14,0,11.9,0.0,0.0,False
506,stanford,nexus_1.txt,508.0,0.0,15,0,10.85,0.0,0.0,True
507,stanford,nexus_1.txt,509.0,93.17646621699237,17,0,11.75,0.0,0.0,False
508,stanford,nexus_1.txt,510.0,6.349670623073092,15,0,7.45,0.0,0.0,False
509,stanford,nexus_1.txt,511.0,5.086753187741192,15,0,8.6,0.0,0.0,False
510,stanford,nexus_1.txt,512.0,13.57787774323366,17,0,10.05,0.0,0.0,False
511,stanford,nexus_1.txt,513.0,25.724864467070038,19,1,10.25,0.3,6.0,False
512,stanford,nexus_1.txt,514.0,28.273604496943356,16,2,8.05,1.0,10.0,False
513,stanford,nexus_1.txt,515.0,29.309496030494447,16,6,9.75,2.65,8.833333333333334,False
514,stanford,nexus_1.txt,516.0,2.5301867796160202,19,1,11.9,1.0,20.0,False
515,stanford,nexus_1.txt,517.0,2.6596350411515854,18,1,10.9,1.0,20.0,False
516,stanford,nexus_1.txt,518.0,0.9685186674059649,16,1,11.6,1.0,20.0,False
517,stanford,nexus_1.txt,519.0,7.135207444163494,14,0,7.5,0.0,0.0,False
518,stanford,nexus_1.txt,520.0,1.1522453638247,15,0,8.55,0.0,0.0,False
519,stanford,nexus_1.txt,521.0,6.282253061128661,15,0,10.2,0.0,0.0,False
520,stanford,nexus_1.txt,522.0,32.05290434837043,17,2,10.2,0.35,3.5,False
521,stanford,nexus_1.txt,523.0,0.0,14,2,7.95,1.0,10.0,True
522,stanford,nexus_1.txt,524.0,24.01719548935453,15,5,9.8,2.65,10.6,False
523,stanford,nexus_1.txt,525.0,30.89707033125908,16,4,8.6,2.0,10.0,False
524,stanford,nexus_1.txt,526.0,2.4081388483043438,16,5,9.1,2.4,9.6,False
525,stanford,nexus_1.txt,527.0,15.996025694541197,16,8,7.65,3.0,7.5,False
526,stanford,nexus_1.txt,528.0,13.522995735318046,17,1,9.75,1.0,20.0,False
527,stanford,nexus_1.txt,529.0,11.791495868104725,12,1,8.7,1.0,20.0,False
528,stanford,nexus_1.txt,530.0,9.278094458115831,15,1,8.4,1.0,20.0,False
529,stanford,nexus_1.txt,531.0,36.91175360752162,17,1,10.8,1.0,20.0,False
530,stanford,nexus_1.txt,532.0,26.094690451934987,14,2,9.15,1.05,10.5,False
531,stanford,nexus_1.txt,533.0,2.8492633804968523,14,3,8.7,2.0,13.333333333333334,False
532,stanford,nexus_1.txt,534.0,0.0,14,3,9.0,2.0,13.333333333333334,False
533,stanford,nexus_1.txt,535.0,2.6216936997958054,13,5,7.7,2.7,10.8,False
534,stanford,nexus_1.txt,536.0,148.58134296792554,17,1,9.75,1.0,20.0,False
535,stanford,nexus_1.txt,537.0,11.417480820376715,12,1,8.7,1.0,20.0,False
536,stanford,nexus_1.txt,538.0,5.662632678970725,15,1,8.4,1.0,20.0,False
537,stanford,nexus_1.txt,539.0,15.910474519575843,17,1,10.8,1.0,20.0,False
538,stanford,nexus_1.txt,540.0,27.85222214723525,14,2,9.15,1.05,10.5,False
539,stanford,nexus_1.txt,541.0,3.99502653531557,14,3,8.7,2.0,13.333333333333334,False
540,stanford,nexus_1.txt,542.0,2.4853102798671936,14,3,9.0,2.0,13.333333333333334,False
541,stanford,nexus_1.txt,543.0,29.30549282067354,13,6,7.7,2.7,9.0,False
542,stanford,nexus_1.txt,544.0,0.0,18,0,10.9,0.0,0.0,True
543,stanford,nexus_1.txt,545.0,0.0,15,0,9.4,0.0,0.0,True
544,stanford,nexus_1.txt,546.0,119.8170635525746,15,0,8.45,0.0,0.0,False
545,stanford,nexus_1.txt,547.0,0.0,16,3,9.2,0.65,4.333333333333333,True
546,stanford,nexus_1.txt,548.0,90.00000250447816,16,4,7.55,1.2,6.0,False
547,stanford,nexus_1.txt,549.0,0.0,15,3,7.25,0.25,1.6666666666666667,True
548,stanford,nexus_1.txt,550.0,10.949679366704338,13,1,7.7,1.0,20.0,False
549,stanford,nexus_1.txt,551.0,4.58822343196021,13,1,7.85,1.0,20.0,False
550,stanford,nexus_1.txt,552.0,2.321140571944048,14,1,8.8,1.0,20.0,False
551,stanford,nexus_1.txt,553.0,7.37399653738866,21,0,13.05,0.0,0.0,False
552,stanford,nexus_1.txt,554.0,21.549183993649862,21,0,12.8,0.0,0.0,False
553,stanford,nexus_1.txt,555.0,0.0,20,0,11.6,0.0,0.0,True
554,stanford,nexus_1.txt,556.0,163.00550397653495,19,3,11.1,1.35,9.0,False
555,stanford,nexus_1.txt,557.0,63.36882172303165,23,5,14.0,1.85,7.4,False
556,stanford,nexus_1.txt,558.0,132.0981351026369,25,2,14.25,1.0,10.0,False
557,stanford,nexus_1.txt,559.0,0.0,21,2,12.9,1.0,10.0,True
558,stanford,nexus_1.txt,560.0,6.149550034711765,15,1,7.55,0.75,15.0,False
559,stanford,nexus_1.txt,561.0,12.431008636994862,12,2,7.7,1.0,10.0,False
560,stanford,nexus_1.txt,562.0,11.074559310136088,14,2,7.45,1.0,10.0,False
561,stanford,nexus_1.txt,563.0,8.669130968481317,16,2,9.0,1.0,10.0,False
562,stanford,nexus_1.txt,564.0,15.95817521267556,14,0,9.0,0.0,0.0,False
563,stanford,nexus_1.txt,565.0,22.582514433935174,11,0,7.45,0.0,0.0,False
564,stanford,nexus_1.txt,566.0,0.0,14,1,9.6,0.45,9.0,True
565,stanford,nexus_1.txt,567.0,110.28911358494689,15,0,8.9,0.0,0.0,False
566,stanford,nexus_1.txt,568.0,126.2759772996838,17,3,9.95,1.9,12.666666666666666,False
567,stanford,nexus_1.txt,569.0,0.0,21,0,11.8,0.0,0.0,True
568,stanford,nexus_1.txt,570.0,14.792183823533477,18,5,18.35,5.0,20.0,False
569,stanford,nexus_1.txt,571.0,12.48169834669465,19,6,19.0,5.5,18.333333333333332,False
570,stanford,nexus_1.txt,572.0,15.253291691819243,18,5,18.35,5.0,20.0,False
571,stanford,nexus_1.txt,573.0,4.303506636924587,19,6,19.0,5.45,18.166666666666668,False
572,stanford,nexus_1.txt,574.0,27.722435072368487,21,2,11.95,0.55,5.5,False
573,stanford,nexus_1.txt,575.0,67.53835509809554,18,1,18.35,0.7,14.0,False
574,stanford,nexus_1.txt,576.0,51.47035538646623,19,2,19.0,1.25,12.5,False
575,stanford,nexus_1.txt,577.0,9.336843072068953,18,0,18.35,0.0,0.0,False
576,stanford,nexus_1.txt,578.0,2.1766324622558857,19,2,19.0,0.6,6.0,False
577,stanford,nexus_1.txt,579.0,43.85391402291843,12,1,11.7,1.0,20.0,False
578,stanford,nexus_1.txt,580.0,0.0,15,0,9.8,0.0,0.0,True
579,stanford,nexus_1.txt,581.0,0.0,15,2,8.75,0.5,5.0,True
580,stanford,nexus_1.txt,582.0,5.013066590589611,15,2,7.35,1.0,10.0,False
581,stanford,nexus_1.txt,583.0,9.131579710746246,14,2,7.6,1.0,10.0,False
582,stanford,nexus_1.txt,584.0,21.31672993682825,14,2,7.95,1.0,10.0,False
583,stanford,nexus_1.txt,585.0,16.703592491161317,13,1,8.65,0.75,15.0,False
584,stanford,nexus_1.txt,586.0,9.089337507115202,13,0,7.45,0.0,0.0,False
585,stanford,nexus_1.txt,587.0,26.112374126244333,16,1,10.45,0.05,1.0,False
586,stanford,nexus_1.txt,588.0,15.140005275536309,18,1,8.6,0.45,9.0,False
587,stanford,nexus_1.txt,589.0,0.0,18,0,18.35,0.0,0.0,True
588,stanford,nexus_1.txt,590.0,0.0,19,6,19.0,2.65,8.833333333333334,True
589,stanford,nexus_1.txt,591.0,180.00000500895632,12,3,11.7,2.1,14.0,False
590,stanford,nexus_1.txt,592.0,8.623343177703754,27,1,14.85,0.15,3.0,False
591,stanford,nexus_1.txt,593.0,1.5664582317200775,26,1,13.95,0.35,7.0,False
592,stanford,nexus_1.txt,594.0,5.02340713750937,19,3,10.65,0.75,5.0,False
593,stanford,nexus_1.txt,595.0,12.732854108534314,17,3,9.7,0.55,3.6666666666666665,False
594,stanford,nexus_1.txt,596.0,6.161255900498245,25,0,15.8,0.0,0.0,False
595,stanford,nexus_1.txt,597.0,19.852117015305875,31,3,17.1,0.7,4.666666666666667,False
596,stanford,nexus_1.txt,598.0,18.029859571561445,31,1,17.45,0.25,5.0,False
597,stanford,nexus_1.txt,599.0,33.164707874532574,49,4,25.35,1.25,6.25,False
598,stanford,nexus_1.txt,600.0,27.94875482845142,33,6,17.25,1.75,5.833333333333333,False
599,stanford,nexus_1.txt,601.0,17.924034936058835,35,7,17.7,1.45,4.142857142857143,False
600,stanford,nexus_1.txt,602.0,62.65087321861493,42,2,23.3,0.8,8.0,False
